State,Year,annual_average_dni,annual_average_precipitation,annual_average_snowfall,annual_average_temperature,annual_average_windspeed,annual_gdp,annual_revenue_of_electricity_providers,annual_subsidies,average_electricity_price,prime_supplier_residual_oil,total_coal_consumption,total_natural_gas_consumption,potential_hydro_cap,potential_hydro_gen,total_state_area,producer_price_index,electricity_generated_from_biomass,electricity_generated_from_coal,electricity_generated_from_geothermal,electricity_generated_from_hydroelectrical,electricity_generated_from_natural_gas,electricity_generated_from_others,electricity_generated_from_other_gases,electricity_generated_from_petroleum,electricity_generated_from_pump_storage,electricity_generated_from_solar_and_photovoltaics,electricity_generated_from_wind,electricity_generated_from_wood_and_wood_derivatives,renewable_energy_percentage
MI,2001,4.190492498999999,874.1629032258064,1457.8446601941748,8.430510204081633,38.03846153846154,423746.0,7177126000,-1030.0,5.206,8.7,33928333,906001,380.0,2407.0,96714.0,133.76923076923077,661120.0,68263164.0,0.0,1561923.0,13173512.0,145903.0,5614.0,749887.0,-1126837.0,0.0,280.0,1700262.0,3.285080930685618
MI,2002,4.270243907,755.1897810218977,1725.3652173913047,7.9101923076923075,39.16,435280.8,7677307000,-798.6,5.104,12.9,33366633,966354,380.0,2407.0,96714.0,130.6153846153846,745126.0,66699508.0,0.0,1669253.0,15853418.0,281416.0,10108.0,1103486.0,-1035560.0,0.0,330.0,1474552.0,3.287611960590098
MI,2003,4.230182434,800.5489208633094,1692.929203539823,6.970277777777778,37.884615384615394,442746.4,7966872000,-1005.9,4.78,36.1,34101000,924819,380.0,2407.0,96714.0,137.69230769230768,727315.0,67777484.0,0.0,1385824.0,11374543.0,309111.0,2193.0,1063895.0,-1017246.0,0.0,2661.0,1767722.0,3.437049567722914
MI,2004,3.973340448,891.0072463768116,2174.8813559322034,7.199727272727272,38.36,444437.7,8289282000,-955.2,5.334,42.9,35312245,916629,380.0,2407.0,96714.0,146.30769230769232,689936.0,68606018.0,0.0,1539583.0,14547702.0,291383.0,598747.0,896410.0,-1112984.0,0.0,1875.0,1866638.0,3.394981567764312
MI,2005,4.217454075,763.237984496124,2233.558558558558,7.948416666666668,35.92307692307692,450635.9,8745717000,-1197.7,5.58,44.0,36272791,913827,380.0,2407.0,96714.0,157.0,716561.0,70322977.0,0.0,1461707.0,13763891.0,561860.0,372119.0,877558.0,-1106241.0,0.0,1848.0,1775915.0,3.211096293282359
MI,2006,4.064061475,930.0808219178082,1362.9236641221373,8.466834532374099,36.269230769230774,443561.4,9207221000,-1034.3,6.244,83.2,34926449,803336,380.0,2407.0,96714.0,164.23076923076923,736822.0,67780162.0,0.0,1520353.0,11409955.0,562521.0,412347.0,401887.0,-1039210.0,0.0,2212.0,1703525.0,3.501834829881515
MI,2007,4.218721028,790.5574324324324,1923.7883211678834,7.95874074074074,36.5925925925926,441120.4,9624818000,-1004.6,6.278,166.4,36573650,798126,380.0,2407.0,96714.0,172.23076923076923,721821.0,70810599.0,0.0,1269989.0,13140984.0,302966.0,282414.0,698524.0,-1129241.0,0.0,2723.0,1692200.0,2.9130939958194153
MI,2008,4.041119945,956.5711538461537,2857.787234042553,6.813191489361702,35.82608695652174,416626.5,9719632000,-957.8,7.206,118.6,36476111,779602,380.0,2407.0,96714.0,189.0,739534.0,69855437.0,0.0,1364378.0,9602035.0,285943.0,264407.0,457537.0,-915502.0,0.0,141182.0,1710424.0,3.6405033807704
MI,2009,3.9760160339999997,867.6638888888889,1934.483660130719,6.596506849315069,34.03846153846154,380048.2,9566934000,-1100.7,7.1339999999999995,69.4,35329724,735340,380.0,2407.0,96714.0,172.6153846153846,834011.0,66847683.0,0.0,1371924.0,8419551.0,344358.0,202510.0,399248.0,-856864.0,0.0,300172.0,1489001.0,3.9548594323133575
MI,2010,4.308057503,783.9128712871287,1278.9518072289156,8.515,34.51851851851852,400941.8,10967178000,-1041.1,7.167999999999999,41.4,34975948,746748,380.0,2407.0,96714.0,184.15384615384616,802376.0,65604375.0,0.0,1250552.0,12249261.0,331676.0,299006.0,382029.0,-1022559.0,0.0,360340.0,1669736.0,3.7355850574498266
MI,2011,4.0988119030000005,988.2567415730337,1877.3255813953488,7.770718954248366,35.0,411427.2,11625750000,-1236.6,7.21,0.0,32335431,776466,380.0,2407.0,96714.0,200.6153846153846,827245.0,58948269.0,0.0,1357306.0,12982052.0,363157.0,269176.0,342770.0,-945017.0,0.0,456474.0,1678607.0,4.423981744424646
MI,2012,4.4649061119999995,784.4831578947368,1646.1463414634145,9.27974025974026,34.615384615384606,418742.3,12159116000,-1159.8,7.29,36.7,29668970,790642,380.0,2407.0,96714.0,201.6153846153846,956227.0,53136430.0,0.0,1214854.0,21748358.0,394663.0,314755.0,325143.0,-773280.0,0.0,1131686.0,1697524.0,5.274114757051974
MI,2013,4.02615169,990.3149484536084,2770.2285714285717,6.9075,35.48,425327.3,12206518000,-1162.7,7.212000000000001,0.0,31652714,814635,380.0,2407.0,96714.0,203.07692307692307,987689.0,56291453.0,0.0,1419048.0,12341390.0,312374.0,956666.0,532481.0,-870822.0,0.0,2799624.0,1727071.0,7.92529388155929
MI,2014,3.92461343,932.0556701030928,2609.756097560976,5.457999999999999,37.16666666666666,430935.6,12158169000,-1019.1,7.176,0.0,29400993,861755,380.0,2407.0,96714.0,205.0,1060639.0,53086401.0,0.0,1458487.0,11570463.0,401041.0,1069696.0,997428.0,-700889.0,0.0,3875481.0,1756227.0,9.989872742027373
MI,2015,4.212418324,821.3632653061225,1516.448275862069,7.348872180451129,37.074074074074076,442287.6,11606272000,-1085.5,6.9,0.0,29486809,844801,380.0,2407.0,96714.0,189.92307692307693,1038263.0,52884035.0,0.0,1499222.0,20044797.0,404803.0,1212779.0,826492.0,-480821.0,0.0,4796898.0,1446610.0,9.919764156399266
MI,2016,4.408400946,920.4221674876848,2301.4257425742576,8.577357142857142,36.04347826086956,451025.9,12121290000,-1125.9,7.046,0.0,23125808,890324,380.0,2407.0,96714.0,184.92307692307693,1027258.0,40560252.0,0.0,1548041.0,29831203.0,319791.0,1614622.0,831771.0,-751650.0,0.0,4693179.0,1476110.0,9.849514686753244
ID,1998,4.816542102,835.3421686746988,953.8214285714287,6.306932515337423,26.0,596185.0,926502000,-2251.7,4.25,0.0,0,69277,4937.0,28645.0,83569.0,123.92307692307692,50.0,48120.0,0.0,12935550.0,337152.0,83514.0,0.0,625.0,0.0,0.0,0.0,503662.0,96.62504827024117
ID,1999,5.383765174,673.3423312883435,1152.1022727272727,6.278703703703704,29.45454545454545,618287.8,897124000,-3050.8,2.7425,0.0,0,70672,4937.0,28645.0,83569.0,124.92307692307692,0.0,51887.0,0.0,13499151.0,331610.0,81071.0,0.0,244.0,0.0,0.0,0.0,472685.0,96.78033294155264
ID,2000,5.333577136000001,611.3327044025157,1086.493670886076,6.094197530864197,25.857142857142854,640878.6,953202000,-3147.7,4.17,0.0,0,72697,4937.0,28645.0,83569.0,132.15384615384616,0.0,70675.0,0.0,10966695.0,299053.0,83813.0,0.0,6948.0,0.0,0.0,0.0,483258.0,96.13373710228386
ID,2001,5.3874025560000005,561.0623529411765,1308.1927710843374,6.453611111111112,23.529411764705888,642463.5,1037309000,-3474.3,4.92,0.0,0,80279,4937.0,28645.0,83569.0,133.76923076923077,0.0,72284.0,0.0,7223127.0,1405286.0,109187.0,0.0,3723.0,0.0,0.0,0.0,533335.0,82.98395346841781
ID,2002,5.511871723,558.4058139534884,1012.7252747252749,5.928989361702127,26.176470588235286,646998.4,1155501000,-2179.2,5.58,0.0,0,71481,4937.0,28645.0,83569.0,130.6153846153846,0.0,90672.0,0.0,8769321.0,328988.0,89583.0,0.0,65.0,0.0,0.0,0.0,508303.0,94.7960402708428
ID,2003,5.4657742129999995,639.992485549133,938.1379310344827,7.303523316062177,27.86666666666667,656380.3,1106765000,-2653.6,5.22,0.0,0,69868,4937.0,28645.0,83569.0,137.69230769230768,0.0,90291.0,0.0,8354034.0,1374819.0,62723.0,0.0,116.0,0.0,0.0,0.0,540952.0,85.34051109404405
ID,2004,5.120320713,666.0398809523809,1151.7037037037035,6.780358974358975,29.235294117647058,675720.7,1084925000,-2831.5,2.4925,0.0,0,75335,4937.0,28645.0,83569.0,146.30769230769232,0.0,99204.0,0.0,8461655.0,1703824.0,37941.0,0.0,132.0,0.0,0.0,0.0,560280.0,83.05169015365502
ID,2005,5.394295616,717.0804878048781,918.8493150684932,6.4264039408867,34.125,688522.6,1119626000,-3550.5,5.12,0.0,0,74540,4937.0,28645.0,83569.0,157.0,0.0,95182.0,0.0,8542121.0,1597279.0,30764.0,0.0,3.0,0.0,0.0,0.0,559631.0,84.08100523049465
ID,2006,5.373672311,782.4760000000001,1151.6785714285713,6.8573076923076925,27.13333333333333,706084.1,1120559000,-2897.2,4.92,0.0,0,75709,4937.0,28645.0,83569.0,164.23076923076923,0.0,82302.0,0.0,11242373.0,1298396.0,72914.0,0.0,144.0,0.0,0.0,0.0,520342.0,89.00042227611289
ID,2007,5.469098163,600.3781818181818,1107.5915492957747,7.120398009950247,32.92857142857143,712910.5,1203612000,-2771.2,5.07,0.0,0,81937,4937.0,28645.0,83569.0,172.23076923076923,0.0,83564.0,0.0,9021690.0,1657254.0,68599.0,0.0,134.0,0.0,0.0,0.0,480581.0,84.00301030196552
ID,2008,5.421858537,695.1,1855.5072463768115,6.02235,36.357142857142854,701791.9,1360877000,-2760.3,2.276,0.0,0,88515,4937.0,28645.0,83569.0,189.0,0.0,90450.0,0.0,9362501.0,1699556.0,69518.0,0.0,120.0,0.0,0.0,0.0,455392.0,84.07503226065566
ID,2009,5.223021336,662.9345029239768,1010.9,6.04450495049505,27.357142857142854,683432.0,1480539000,-2957.0,2.6039999999999996,0.0,0,85197,4937.0,28645.0,83569.0,172.6153846153846,0.0,82562.0,0.0,10434264.0,1643595.0,72371.0,0.0,41.0,0.0,0.0,0.0,477948.0,85.85005122816607
ID,2010,4.887071009,735.2694736842105,1144.7261904761906,6.382062780269059,55.86666666666667,694001.9,1491853000,-2876.4,2.616,0.0,0,83326,4937.0,28645.0,83569.0,184.15384615384616,0.0,88277.0,0.0,9154243.0,1689233.0,78725.0,0.0,75.0,0.0,0.0,0.0,477841.0,83.8418668440515
ID,2011,5.112366225,715.6505434782608,990.0714285714287,5.832158590308371,23.375,706705.2,1498222000,-3092.5,6.44,0.0,0,82544,4937.0,28645.0,83569.0,200.6153846153846,0.0,83412.0,0.0,13404798.0,1110744.0,77632.0,0.0,26.0,0.0,0.0,0.0,474384.0,91.60573997907464
ID,2012,5.046753405,776.3129032258064,1053.6875,7.330941704035874,21.7,720881.5,1642023000,-2924.3,6.92,0.0,0,89004,4937.0,28645.0,83569.0,201.6153846153846,0.0,76738.0,0.0,10940404.0,1898167.0,69258.0,0.0,20.0,0.0,0.0,0.0,459581.0,84.7950204133123
ID,2013,5.298090789,531.5777173913043,791.7413793103449,6.420414746543778,19.88235294117647,719922.2,1832584000,-2997.5,7.57,0.0,0,104783,4937.0,28645.0,83569.0,203.07692307692307,0.0,91619.0,0.0,8473451.0,3391910.0,77058.0,0.0,37.0,0.0,0.0,0.0,453824.0,71.48740552754309
ID,2014,5.31997725,768.7438502673798,1022.2549019607843,6.980995260663509,23.058823529411764,735876.3,1841468000,-2641.9,7.93,0.0,0,92046,4937.0,28645.0,83569.0,205.0,0.0,94277.0,0.0,9169569.0,2496046.0,0.0,0.0,40.0,0.0,0.0,0.0,417104.0,78.72747522467701
ID,2015,5.336494506,645.6947674418603,797.6774193548387,7.876027397260274,23.11111111111111,747666.8,1864722000,-2748.6,8.09,0.0,0,104730,4937.0,28645.0,83569.0,189.92307692307693,0.0,78994.0,0.0,8756621.0,3803587.0,80767.0,0.0,59.0,0.0,0.0,0.0,425795.0,69.8504460314124
ID,2016,5.409258001,717.9644808743169,1115.6341463414635,7.16579185520362,23.88888888888889,746370.0,1864603000,-3354.7,8.08,0.0,0,106306,4937.0,28645.0,83569.0,184.92307692307693,0.0,61280.0,0.0,9445868.0,3290251.0,75697.0,0.0,53.0,0.0,0.0,0.0,413340.0,74.20476545760133
IL,1998,4.380486552,1123.4455445544554,258.0974358974359,12.759439252336447,37.4,246119.4,9843042000,-696.2,6.4,60.0,0,957254,573.0,3092.0,57914.0,123.92307692307692,625894.0,75355161.0,0.0,137713.0,5524342.0,19310.0,342824.0,862421.0,0.0,0.0,0.0,1229.0,0.9229470348669068
IL,1999,5.097085519,910.9635416666665,596.4869109947642,11.71100917431193,39.833333333333336,254015.2,9245421000,-1047.5,4.6,41.9,0,1004281,573.0,3092.0,57914.0,124.92307692307692,695584.0,75089527.0,0.0,142094.0,4996528.0,20883.0,321263.0,400486.0,0.0,0.0,0.0,266.0,1.0260543256645422
IL,2000,4.488134856,1006.3965174129352,850.9791666666665,10.977019230769232,39.46153846153846,264054.4,9916115000,-1129.3,5.297999999999999,21.2,0,1030604,573.0,3092.0,57914.0,132.15384615384616,908391.0,82322832.0,0.0,143828.0,4665563.0,0.0,384398.0,633020.0,0.0,0.0,0.0,0.0,1.181498149431373
IL,2001,4.803449208,993.4056074766356,153.7924528301887,11.525688073394495,38.882352941176464,258792.5,10057637000,-1229.0,5.05,80.7,45732365,951616,573.0,3092.0,57914.0,133.76923076923077,678570.0,79550636.0,0.0,144027.0,4606292.0,49500.0,355776.0,1506004.0,0.0,0.0,0.0,0.0,0.9467020129460189
IL,2002,4.656409472,965.1891891891893,463.04186046511626,11.501525423728811,40.0,265089.5,10662547000,-685.1,5.343999999999999,10.2,49266078,1049878,573.0,3092.0,57914.0,130.6153846153846,723510.0,86685346.0,0.0,128822.0,9078737.0,122396.0,232851.0,222684.0,0.0,0.0,0.0,0.0,0.8769357838983761
IL,2003,4.638315519,941.6947368421053,484.99473684210534,10.689811320754716,39.8235294117647,275172.6,10570229000,-839.4,5.086,118.6,50180030,998486,573.0,3092.0,57914.0,137.69230769230768,800926.0,87981349.0,0.0,138500.0,3902463.0,156418.0,203626.0,1120917.0,0.0,0.0,0.0,0.0,0.9961656108229073
IL,2004,4.487710971,996.1767772511847,418.3448275862069,11.207727272727272,39.882352941176464,284609.6,10896895000,-932.7,4.908,74.5,54078089,953207,573.0,3092.0,57914.0,146.30769230769232,743926.0,94401626.0,0.0,153528.0,3393312.0,131640.0,246007.0,762342.0,0.0,0.0,0.0,0.0,0.8989608291522166
IL,2005,4.63768926,791.4467336683417,483.3011363636364,11.888454545454545,38.29411764705883,285607.9,11527333000,-1319.7,4.944,0.0,53821786,969642,573.0,3092.0,57914.0,157.0,641736.0,92265190.0,0.0,129038.0,7114251.0,39797.0,198799.0,327188.0,0.0,0.0,0.0,0.0,0.7652944990398199
IL,2006,4.36061503,1023.9588235294118,306.20574162679424,12.022857142857143,39.23529411764706,291705.2,11575469000,-989.5,5.164,47.8,53938522,893997,573.0,3092.0,57914.0,164.23076923076923,594260.0,91648762.0,0.0,173273.0,5278998.0,38383.0,148823.0,135747.0,0.0,0.0,0.0,0.0,0.7830511474363662
IL,2007,4.659805704,946.8150627615064,636.5088495575221,11.887747747747747,38.52941176470589,299415.9,16628215000,-848.4,6.3839999999999995,10.7,56487860,965591,573.0,3092.0,57914.0,172.23076923076923,620324.0,95264913.0,0.0,153728.0,7541528.0,20979.0,134269.0,131668.0,0.0,0.0,0.0,0.0,0.7452308741041187
IL,2008,4.36823123,1260.0750943396224,836.9324324324324,10.1624,39.0625,298560.6,18399035000,-865.1,7.05,10.5,57367771,1000501,573.0,3092.0,57914.0,189.0,697372.0,96644040.0,0.0,138549.0,4259868.0,49448.0,53873.0,142729.0,0.0,0.0,0.0,0.0,0.8196438646177674
IL,2009,4.1587731969999995,1274.4562913907284,626.3177570093458,10.441926605504587,37.058823529411775,277763.6,17302186000,-961.2,6.978,3.8,53670025,956068,573.0,3092.0,57914.0,172.6153846153846,709743.0,89966860.0,0.0,136380.0,4494721.0,61819.0,88374.0,112531.0,0.0,0.0,0.0,0.0,0.8853397622118004
IL,2010,4.806927316,1027.1659863945579,706.2692307692308,11.368482142857143,35.941176470588225,295526.0,18191883000,-929.5,6.92,0.0,55382283,966678,573.0,3092.0,57914.0,184.15384615384616,670260.0,93611365.0,0.0,118544.0,5723735.0,300096.0,160645.0,109745.0,0.0,0.0,0.0,0.0,0.7833643959708183
IL,2011,4.2766872860000005,1133.9469465648856,688.6037735849058,11.479272727272727,37.70588235294117,296674.3,17805918000,-1085.3,6.796,0.0,53681917,986867,573.0,3092.0,57914.0,200.6153846153846,637582.0,90013327.0,0.0,140463.0,5955800.0,298863.0,318548.0,84239.0,0.0,0.0,0.0,0.0,0.7984139613303893
IL,2012,5.152431968,746.774342105263,382.24561403508767,12.790403225806454,37.22222222222222,297816.1,17644072000,-1049.6,6.507999999999999,0.0,48508526,940367,573.0,3092.0,57914.0,201.6153846153846,615193.0,80826778.0,0.0,111206.0,11188977.0,299461.0,293590.0,71381.0,0.0,0.0,0.0,0.0,0.777674285194408
IL,2013,4.626513035,1052.6759615384617,855.0958904109589,10.238055555555556,37.5,303966.8,19165619000,-1105.2,6.6339999999999995,0.0,51995713,1056826,573.0,3092.0,57914.0,203.07692307692307,607987.0,87927140.0,0.0,120296.0,6827686.0,284644.0,355949.0,72432.0,0.0,0.0,0.0,0.0,0.7570813604629891
IL,2014,4.469766358999999,1046.387702265372,1090.2777777777776,9.286851851851852,40.333333333333336,313830.9,21987361000,-847.2,7.51,0.0,51563181,1093931,573.0,3092.0,57914.0,205.0,660930.0,87371062.0,0.0,123012.0,5549329.0,274879.0,293500.0,84832.0,0.0,0.0,0.0,0.0,0.8308206919840982
IL,2015,4.511807325,1192.2672354948807,899.2816901408452,11.121333333333334,38.944444444444436,311850.4,21131093000,-866.5,7.526,0.0,43445590,993548,573.0,3092.0,57914.0,189.92307692307693,526821.0,73773707.0,0.0,124460.0,10863881.0,248214.0,280061.0,56091.0,0.0,0.0,0.0,0.0,0.7584214103498023
IL,2016,4.807861916,1006.9009900990097,458.6896551724138,12.167525773195875,37.944444444444436,316545.6,21180568000,-1223.9,7.484,0.0,35430838,1024186,573.0,3092.0,57914.0,184.92307692307693,573287.0,59314587.0,0.0,128689.0,17415525.0,233827.0,281804.0,65166.0,0.0,0.0,0.0,0.0,0.8998205873299007
RI,1998,4.520830242,1479.48,226.0,11.34,40.0,41920.3,659584000,-90.1,7.07,124.6,0,130751,13.0,73.0,1545.0,123.92307692307692,111155.0,0.0,0.0,8676.0,7476374.0,0.0,0.0,78306.0,0.0,0.0,0.0,0.0,1.5614154439286099
RI,1999,4.895547176,1163.2285714285715,919.0,11.418333333333333,41.0,43160.5,633320000,-94.4,6.09,94.9,0,118001,13.0,73.0,1545.0,124.92307692307692,114192.0,0.0,0.0,6050.0,6184600.0,0.0,0.0,72039.0,0.0,0.0,0.0,0.0,1.8855926588562653
RI,2000,4.572000062,1267.5142857142855,754.0,10.076666666666666,37.66666666666666,45252.1,759616000,-93.2,7.752000000000001,117.7,0,88419,13.0,73.0,1545.0,132.15384615384616,115239.0,0.0,0.0,4867.0,5791814.0,0.0,0.0,59625.0,0.0,0.0,0.0,0.0,2.011305281966392
RI,2001,4.972301904,1092.125,1026.3333333333333,11.143333333333334,37.0,45904.3,950593000,-111.3,8.994,111.6,0,95607,13.0,73.0,1545.0,133.76923076923077,103616.0,0.0,0.0,3143.0,7325130.0,0.0,0.0,70003.0,0.0,0.0,0.0,0.0,1.4230943340693256
RI,2002,4.684301802,1214.4125,715.3333333333335,10.982857142857142,37.66666666666666,47584.9,779414000,-115.6,7.3,99.8,0,87805,13.0,73.0,1545.0,130.6153846153846,97752.0,0.0,0.0,3684.0,6310420.0,0.0,0.0,57533.0,0.0,0.0,0.0,0.0,1.5679378686302525
RI,2003,4.172830213,1324.8777777777775,1538.6,9.69625,36.66666666666666,49348.1,877861000,-135.2,7.734,89.6,0,78456,13.0,73.0,1545.0,137.69230769230768,101768.0,0.0,0.0,6020.0,5454996.0,0.0,0.0,58359.0,0.0,0.0,0.0,0.0,1.9175459510636894
RI,2004,4.308905696,1229.6714285714286,823.0,9.552857142857142,36.66666666666666,51553.5,940100000,-141.3,8.004,0.0,0,72609,13.0,73.0,1545.0,146.30769230769232,101527.0,0.0,0.0,5460.0,4783906.0,0.0,0.0,48520.0,0.0,0.0,0.0,0.0,2.1659861202130695
RI,2005,4.515849112,1478.1444444444446,1987.6,10.027777777777779,36.66666666666666,52286.0,1059244000,-169.4,9.13,83.3,0,80764,13.0,73.0,1545.0,157.0,0.0,0.0,0.0,6736.0,5989392.0,0.0,0.0,57168.0,0.0,0.0,0.0,0.0,0.11127821933703556
RI,2006,4.20452833,1446.6555555555553,661.2,10.997,36.66666666666666,53492.4,1216112000,-168.0,10.548,53.0,0,77204,13.0,73.0,1545.0,164.23076923076923,148914.0,0.0,0.0,5908.0,5780228.0,0.0,0.0,32676.0,0.0,0.0,0.0,0.0,2.594321522134227
RI,2007,4.578113219,1128.3555555555556,806.6,10.193333333333333,35.0,51994.2,1194275000,-181.9,10.282,46.7,0,87972,13.0,73.0,1545.0,172.23076923076923,154757.0,0.0,0.0,4364.0,6856771.0,0.0,0.0,33951.0,0.0,0.0,0.0,0.0,2.257085725171468
RI,2008,4.35192453,1400.8666666666666,878.0,10.409,35.5,50412.0,1394626000,-170.4,11.662,24.1,0,89256,13.0,73.0,1545.0,189.0,158408.0,0.0,0.0,4977.0,7197547.0,0.0,0.0,26335.0,0.0,0.0,0.0,0.0,2.211711042798372
RI,2009,4.200226475,1402.31875,1334.5,9.871,34.666666666666664,50217.3,1327684000,-201.1,10.838,50.9,0,92743,13.0,73.0,1545.0,172.6153846153846,144601.0,0.0,0.0,4737.0,7530358.0,0.0,0.0,17132.0,0.0,0.0,0.0,0.0,1.9402538292397855
RI,2010,4.655773514,1401.6875,741.5714285714287,11.057,35.333333333333336,51364.7,1403252000,-196.3,10.77,35.8,0,94110,13.0,73.0,1545.0,184.15384615384616,136950.0,0.0,0.0,3707.0,7583282.0,0.0,0.0,11659.0,0.0,0.0,0.0,0.0,1.8183080351383305
RI,2011,4.472150972,1476.0470588235294,1376.0,10.857999999999999,32.666666666666664,51262.8,1300781000,-210.4,10.068,21.8,0,100455,13.0,73.0,1545.0,200.6153846153846,127405.0,0.0,0.0,7409.0,8570903.0,0.0,0.0,13641.0,0.0,0.0,0.0,0.0,1.5461459433137166
RI,2012,4.669358433999999,1076.675,756.0,11.544,31.66666666666667,51607.4,1282480000,-191.2,9.728,0.0,0,95476,13.0,73.0,1545.0,201.6153846153846,100515.0,0.0,0.0,4267.0,8185000.0,0.0,0.0,17875.0,0.0,0.0,0.0,0.0,1.2612701752130595
RI,2013,4.647396153,1151.39375,1345.2857142857142,10.278888888888886,33.333333333333336,51679.0,1394281000,-191.0,10.582,0.0,0,85537,13.0,73.0,1545.0,203.07692307692307,48130.0,0.0,0.0,4448.0,6139089.0,0.0,0.0,50541.0,0.0,0.0,0.0,0.0,0.842298109899574
RI,2014,4.568830258999999,1219.41875,1143.8333333333333,9.81375,35.333333333333336,52005.5,1524708000,-183.7,11.758,0.0,0,88886,13.0,73.0,1545.0,205.0,207980.0,0.0,0.0,4053.0,5962429.0,0.0,0.0,95155.0,0.0,0.0,0.0,0.0,3.381913121646825
RI,2015,4.714415046,1072.2666666666667,1998.0,10.141111111111114,34.666666666666664,52957.8,1757554000,-183.0,12.975999999999999,0.0,0,93886,13.0,73.0,1545.0,189.92307692307693,211237.0,0.0,0.0,3149.0,6585941.0,0.0,0.0,114272.0,0.0,0.0,0.0,0.0,3.100483484291714
RI,2016,5.155698139,1056.5625,925.7142857142856,11.03625,35.333333333333336,53030.2,1736714000,-197.4,12.65,0.0,0,85977,13.0,73.0,1545.0,184.92307692307693,205087.0,0.0,0.0,3071.0,6295502.0,0.0,0.0,31957.0,0.0,0.0,0.0,0.0,3.184978556729992
MN,1998,4.615338686,772.8,956.4173228346457,8.004018691588785,38.42857142857143,223846.7,3239046000,-1182.4,5.71,146.7,0,330513,516.0,2870.0,86936.0,123.92307692307692,770110.0,31806877.0,0.0,954643.0,1596032.0,0.0,0.0,667271.0,0.0,0.0,146852.0,432014.0,6.333182299709744
MN,1999,4.867608324,773.4376811594203,1011.456,7.1564356435643575,39.72727272727273,231480.8,3343791000,-1642.3,5.83,144.6,0,344591,516.0,2870.0,86936.0,124.92307692307692,730621.0,30188125.0,0.0,1178933.0,1427272.0,0.0,0.0,700147.0,0.0,0.0,485692.0,493027.0,8.204431354702248
MN,2000,4.6291135269999995,729.4787878787879,1307.4672897196265,6.103877551020409,38.5,247296.8,3510679000,-1733.4,5.87,131.4,0,362025,516.0,2870.0,86936.0,132.15384615384616,797222.0,33748088.0,0.0,931383.0,1265021.0,0.0,0.0,474777.0,0.0,0.0,724524.0,522348.0,7.735873225645921
MN,2001,4.703316582,785.97578125,1193.377049180328,6.571855670103092,38.714285714285715,247001.6,3625622000,-1744.2,5.97,183.8,18427255,340911,516.0,2870.0,86936.0,133.76923076923077,505385.0,31819162.0,0.0,831616.0,1199577.0,281671.0,0.0,625056.0,0.0,0.0,897018.0,574711.0,7.64609085224024
MN,2002,4.765792128999999,775.4161538461539,935.467213114754,6.15680412371134,39.46666666666667,252674.8,3603952000,-978.4,5.8,144.2,19087960,371583,516.0,2870.0,86936.0,130.6153846153846,503454.0,33920208.0,0.0,809084.0,1591953.0,332419.0,0.0,652789.0,0.0,0.0,905838.0,377392.0,6.639958312887503
MN,2003,4.794137685,577.7174603174602,1046.1238938053098,5.734,39.4,263658.3,3790736000,-1340.6,6.01,181.1,20729391,371261,516.0,2870.0,86936.0,137.69230769230768,486314.0,35655528.0,0.0,814573.0,1844434.0,328937.0,0.0,873065.0,0.0,0.0,977759.0,656554.0,7.0494714769718705
MN,2004,4.274194404,809.0526315789474,996.775,5.568715596330276,40.0,274834.1,3950079000,-1217.1,6.24,242.2,20070081,359898,516.0,2870.0,86936.0,146.30769230769232,332279.0,34000206.0,0.0,738311.0,1457584.0,292020.0,0.0,783452.0,0.0,0.0,812371.0,652400.0,6.489506937574944
MN,2005,4.475623697,830.2213675213675,1333.5405405405404,6.295045045045044,38.2,282487.5,4366424000,-1870.6,6.61,261.9,20008194,367825,516.0,2870.0,86936.0,157.0,413283.0,32949845.0,0.0,774729.0,2707268.0,323519.0,0.0,776309.0,0.0,0.0,1582478.0,656348.0,8.527913713640523
MN,2006,4.471090711,631.8046153846154,689.8461538461537,7.085564516129033,38.63636363636363,282580.8,4661517000,-1304.1,6.98,202.1,19573452,352570,516.0,2870.0,86936.0,164.23076923076923,414268.0,33070453.0,0.0,571730.0,2560795.0,298321.0,0.0,494187.0,0.0,0.0,2054946.0,589671.0,9.064216736795093
MN,2007,4.480476758,802.9463087248323,1413.947368421053,6.166991869918699,39.583333333333336,283857.8,5075241000,-1222.3,7.44,168.3,19178426,388335,516.0,2870.0,86936.0,172.23076923076923,566372.0,32190373.0,0.0,653822.0,3842477.0,324896.0,0.0,404598.0,0.0,0.0,2638812.0,727456.0,11.092126819816755
MN,2008,4.590508213000001,711.993893129771,1522.4561403508774,4.492982456140351,37.5,286093.3,5357954000,-1332.3,7.79,178.7,18762636,425352,516.0,2870.0,86936.0,189.0,771043.0,31755254.0,0.0,727062.0,2865846.0,309341.0,0.0,231618.0,0.0,0.0,4354620.0,725220.0,15.759330066187824
MN,2009,4.278421724,708.3821705426358,1361.2357723577236,4.973697478991597,35.75,276033.2,5209136000,-1368.2,8.14,92.7,17354920,394136,516.0,2870.0,86936.0,172.6153846153846,887304.0,29327228.0,0.0,809087.0,2846484.0,289600.0,0.0,65260.0,0.0,0.0,5053022.0,796331.0,18.82937690065627
